,formula,heusler type,num_electron,struct type,latt const,tetragonality,e_form,pol fermi,gap width,stability,mu_b,mu_b saturation
939,"[28, 26, 32, 0]","[0, 1, 0]",22,"[0, 0, 1, 0, 0, 0]",5.57,1.0018,-0.029,69.65,0.813,True,3.531,756.62
940,"[28, 26, 50, 0]","[0, 1, 0]",22,"[0, 0, 1, 0, 0, 0]",5.85,1.0017,0.017,74.94,0.717,False,3.4914,645.83
941,"[28, 26, 15, 0]","[0, 1, 0]",23,"[0, 0, 1, 0, 0, 0]",5.4,1.0,-0.189,72.43,1.008,True,3.5904,845.84
942,"[28, 26, 33, 0]","[0, 1, 0]",23,"[0, 0, 0, 1, 0, 0]",5.54,1.0289,-0.025,77.44,0.802,True,3.674,779.06
943,"[28, 26, 51, 0]","[0, 1, 0]",23,"[0, 0, 0, 1, 0, 0]",5.91,0.9712,0.018,84.24,0.536,False,3.3752,624.51
944,"[28, 28, 13, 0]","[0, 1, 0]",23,"[0, 0, 1, 0, 0, 0]",5.49,1.0036,0.793,0.0,0.0,False,0.0,0.0
945,"[28, 28, 31, 0]","[0, 1, 0]",23,"[0, 0, 1, 0, 0, 0]",5.51,0.9982,0.881,0.0,0.0,False,0.0,0.0
946,"[28, 28, 49, 0]","[0, 1, 0]",23,"[0, 0, 1, 0, 0, 0]",5.79,1.0017,1.054,0.0,0.0,False,0.0,0.0
947,"[28, 28, 14, 0]","[0, 1, 0]",24,"[0, 0, 1, 0, 0, 0]",5.36,1.0037,0.736,0.0,0.0,False,0.0,0.0
948,"[28, 28, 32, 0]","[0, 1, 0]",24,"[0, 0, 1, 0, 0, 0]",5.49,1.0,0.839,0.0,0.0,False,0.0,0.0
949,"[28, 28, 50, 0]","[0, 1, 0]",24,"[0, 0, 1, 0, 0, 0]",5.76,1.0035,0.841,0.0,0.0,False,0.0001,0.02
950,"[28, 28, 15, 0]","[0, 1, 0]",25,"[0, 0, 1, 0, 0, 0]",5.3,1.0,0.668,0.0,0.0,False,0.0,0.0
951,"[28, 28, 33, 0]","[0, 1, 0]",25,"[0, 0, 1, 0, 0, 0]",5.3,1.0,0.904,0.0,0.0,False,0.0,0.0
952,"[28, 28, 51, 0]","[0, 1, 0]",25,"[0, 0, 1, 0, 0, 0]",5.76,0.9965,0.797,0.0,0.0,False,0.0,0.0
953,"[24, 22, 13, 0]","[0, 1, 0]",13,"[0, 0, 0, 0, 1, 0]",0.0,-0.0889,100.0,0.0,0.0,False,0.0,0.0
954,"[24, 23, 13, 0]","[0, 1, 0]",14,"[0, 0, 0, 0, 1, 0]",0.0,-0.1611,100.0,0.0,0.0,False,0.0,0.0
955,"[24, 23, 31, 0]","[0, 1, 0]",14,"[0, 0, 0, 0, 1, 0]",0.0,-0.099,100.0,0.0,0.0,False,0.0,0.0
956,"[24, 23, 49, 0]","[0, 1, 0]",14,"[0, 0, 0, 0, 1, 0]",0.5924,0.3397,100.0,0.0,0.0,False,0.4075,0.0
957,"[24, 23, 14, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",-0.0001,-0.1111,100.0,0.0,0.0,False,0.0012,0.0
958,"[24, 23, 32, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.0003,0.0341,100.0,0.0,0.0,False,0.0034,0.0
959,"[24, 23, 15, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0001,-0.438,100.0,0.0,0.0,False,0.0017,0.0
960,"[24, 24, 13, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.0317,0.2312,100.0,0.0,0.0,False,0.0037,0.0
961,"[24, 24, 31, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.0,0.1516,100.0,0.0,0.0,False,0.0,0.0
962,"[24, 24, 49, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.002,0.2738,100.0,0.0,0.0,False,0.0346,0.0
963,"[24, 24, 14, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.5397,-0.0192,100.0,0.0,0.0,False,0.1739,0.0
964,"[24, 25, 13, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.0331,0.1862,100.0,0.0,0.0,False,0.1779,0.0
965,"[24, 25, 31, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.038,0.412,100.0,0.0,0.0,False,0.4237,0.0
966,"[24, 25, 49, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.0018,0.416,100.0,0.0,0.0,False,0.8922,0.0
967,"[24, 26, 13, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.0323,0.1532,100.0,0.0,0.0,False,0.3733,0.0
968,"[24, 26, 31, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.5578,0.2718,100.0,0.0,0.0,False,0.0017,0.0
969,"[24, 26, 49, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",0.8014,0.5521,100.0,0.0,0.0,False,0.4194,0.0
970,"[24, 28, 13, 0]","[0, 1, 0]",19,"[0, 0, 0, 0, 1, 0]",2.5522,0.0854,100.0,0.0,0.0,False,0.3844,0.0
971,"[24, 28, 49, 0]","[0, 1, 0]",19,"[0, 0, 0, 0, 1, 0]",3.5036,0.1643,100.0,0.0,0.0,False,0.3094,0.0
972,"[25, 22, 13, 0]","[0, 1, 0]",14,"[0, 0, 0, 0, 1, 0]",1.6236,-0.1197,100.0,0.0,0.0,False,0.2082,0.0
973,"[25, 22, 31, 0]","[0, 1, 0]",14,"[0, 0, 0, 0, 1, 0]",1.7464,-0.1948,100.0,0.0,0.0,False,0.2228,0.0
974,"[25, 22, 14, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",-0.0001,-0.3476,100.0,0.0,0.0,False,0.0355,0.0
975,"[25, 23, 13, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.6647,0.0207,100.0,0.0,0.0,False,0.0634,0.0
976,"[25, 23, 31, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.8697,-0.0263,100.0,0.0,0.0,False,0.3644,0.0
977,"[25, 23, 49, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",1.0756,0.1986,100.0,0.0,0.0,False,0.8269,0.0
978,"[25, 23, 14, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,-0.211,100.0,0.0,0.0,False,0.0012,0.0
979,"[25, 24, 13, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.0456,0.1406,100.0,0.0,0.0,False,0.4137,0.0
980,"[25, 24, 31, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.0056,0.1262,100.0,0.0,0.0,False,0.9037,0.0
981,"[25, 24, 49, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.2152,0.3917,100.0,0.0,0.0,False,0.116,0.0
982,"[25, 25, 13, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.0204,-0.0146,100.0,0.0,0.0,False,0.3585,0.0
983,"[25, 28, 31, 0]","[0, 1, 0]",20,"[0, 0, 0, 0, 1, 0]",3.4011,-0.013,100.0,0.0,0.0,False,0.3077,0.0
984,"[25, 28, 49, 0]","[0, 1, 0]",20,"[0, 0, 0, 0, 1, 0]",3.9933,0.1529,100.0,0.0,0.0,False,0.3538,0.0
985,"[25, 28, 33, 0]","[0, 1, 0]",22,"[0, 0, 0, 0, 1, 0]",3.4745,-0.1689,100.0,0.0,0.0,False,0.0497,0.0
986,"[26, 22, 13, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.0027,-0.1646,100.0,0.0,0.0,False,0.075,0.0
987,"[26, 22, 31, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.442,-0.1751,100.0,0.0,0.0,False,0.0625,0.0
988,"[26, 22, 49, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.6539,0.105,100.0,0.0,0.0,False,0.1159,0.0
989,"[26, 22, 14, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,-0.4228,100.0,0.0,0.0,False,0.0,0.0
990,"[26, 23, 13, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,-0.04,100.0,0.0,0.0,False,0.0,0.0
991,"[26, 23, 31, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,-0.0305,100.0,0.0,0.0,False,0.0,0.0
992,"[26, 23, 49, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0734,0.2917,100.0,0.0,0.0,False,0.3346,0.0
993,"[26, 24, 13, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.0165,0.159,100.0,0.0,0.0,False,0.0308,0.0
994,"[26, 24, 49, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.8036,0.4735,100.0,0.0,0.0,False,0.2006,0.0
995,"[44, 22, 13, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",-0.1162,-0.2797,100.0,0.0,0.0,False,0.02,0.0
996,"[44, 22, 31, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.0,-0.3696,100.0,0.0,0.0,False,0.0,0.0
997,"[44, 22, 49, 0]","[0, 1, 0]",15,"[0, 0, 0, 0, 1, 0]",0.0,-0.1143,100.0,0.0,0.0,False,0.0,0.0
998,"[44, 23, 49, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,0.1585,100.0,0.0,0.0,False,0.0,0.0
999,"[44, 23, 50, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",0.0,-0.0277,100.0,0.0,0.0,False,0.0,0.0
1000,"[44, 24, 13, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.0879,0.1437,100.0,0.0,0.0,False,0.0,0.0
1001,"[44, 24, 31, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.0001,0.0801,100.0,0.0,0.0,False,0.0,0.0
1002,"[44, 24, 49, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-1.9599,0.4198,100.0,0.0,0.0,False,0.5841,0.0
1003,"[44, 26, 49, 0]","[0, 1, 0]",19,"[0, 0, 0, 0, 1, 0]",-3.4053,0.3581,100.0,0.0,0.0,False,0.1115,0.0
1004,"[44, 28, 13, 0]","[0, 1, 0]",21,"[0, 0, 0, 0, 1, 0]",0.0,-0.3212,100.0,0.0,0.0,False,0.0,0.0
1005,"[44, 28, 31, 0]","[0, 1, 0]",21,"[0, 0, 0, 0, 1, 0]",0.0001,-0.1431,100.0,0.0,0.0,False,0.0,0.0
1006,"[44, 28, 49, 0]","[0, 1, 0]",21,"[0, 0, 0, 0, 1, 0]",-0.5883,0.34,100.0,0.0,0.0,False,0.0025,0.0
1007,"[27, 22, 13, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0141,-0.2877,100.0,0.0,0.0,False,0.1905,0.0
1008,"[27, 22, 31, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0071,-0.3195,100.0,0.0,0.0,False,0.0061,0.0
1009,"[27, 22, 49, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",-0.0001,-0.0619,100.0,0.0,0.0,False,0.0,0.0
1010,"[27, 23, 13, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.5685,-0.0948,100.0,0.0,0.0,False,0.377,0.0
1011,"[27, 23, 31, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",0.0,-0.0985,100.0,0.0,0.0,False,0.0,0.0
1012,"[27, 23, 49, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",0.0,0.1999,100.0,0.0,0.0,False,0.0,0.0
1013,"[27, 26, 49, 0]","[0, 1, 0]",20,"[0, 0, 0, 0, 1, 0]",-3.8992,0.3004,100.0,0.0,0.0,False,0.2227,0.0
1014,"[45, 22, 31, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,-0.5396,100.0,0.0,0.0,False,0.0,0.0
1015,"[45, 22, 49, 0]","[0, 1, 0]",16,"[0, 0, 0, 0, 1, 0]",0.0,-0.358,100.0,0.0,0.0,False,0.0,0.0
1016,"[45, 23, 31, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.904,-0.2077,100.0,0.0,0.0,False,0.7823,0.0
1017,"[45, 23, 49, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",-0.241,0.0386,100.0,0.0,0.0,False,0.7402,0.0
1018,"[45, 26, 49, 0]","[0, 1, 0]",20,"[0, 0, 0, 0, 1, 0]",-3.185,0.1051,100.0,0.0,0.0,False,0.5659,0.0
1019,"[45, 28, 15, 0]","[0, 1, 0]",24,"[0, 0, 0, 0, 1, 0]",0.0,-0.3907,100.0,0.0,0.0,False,0.0,0.0
1020,"[28, 22, 13, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",0.0,-0.366,100.0,0.0,0.0,False,0.0,0.0
1021,"[28, 22, 31, 0]","[0, 1, 0]",17,"[0, 0, 0, 0, 1, 0]",0.0,-0.4025,100.0,0.0,0.0,False,0.0,0.0
1022,"[28, 26, 15, 0]","[0, 1, 0]",23,"[0, 0, 0, 0, 1, 0]",0.0005,-0.4033,100.0,0.0,0.0,False,0.0,0.0
1023,"[28, 28, 15, 0]","[0, 1, 0]",25,"[0, 0, 0, 0, 1, 0]",0.0,-0.4451,100.0,0.0,0.0,False,0.0,0.0
1024,"[28, 28, 33, 0]","[0, 1, 0]",25,"[0, 0, 0, 0, 1, 0]",0.0,-0.1525,100.0,0.0,0.0,False,0.0,0.0
1025,"[21, 21, 22, 49]","[0, 0, 1]",13,"[0, 0, 0, 1, 0, 0]",6.08,1.5329,-0.176,51.67,0.0,True,1.4104,151.86
1026,"[21, 21, 22, 14]","[0, 0, 1]",14,"[0, 0, 0, 1, 0, 0]",5.75,1.5774,-0.312,1.84,0.0,True,1.2994,160.74
1027,"[21, 21, 22, 50]","[0, 0, 1]",14,"[0, 0, 0, 1, 0, 0]",6.02,1.5698,-0.359,12.14,0.0,True,1.5508,167.98
1028,"[21, 21, 22, 15]","[0, 0, 1]",15,"[0, 0, 0, 1, 0, 0]",5.61,1.6239,-0.51,44.53,0.0,True,0.7873,101.86
1029,"[21, 21, 22, 33]","[0, 0, 1]",15,"[0, 0, 0, 1, 0, 0]",5.73,1.623,-0.444,42.0,0.0,True,0.5189,63.04
1030,"[21, 21, 23, 33]","[0, 0, 1]",16,"[0, 0, 0, 1, 0, 0]",5.64,1.6028,-0.282,0.0,0.0,True,0.0015,0.19
1031,"[21, 21, 30, 15]","[0, 0, 1]",23,"[0, 0, 0, 1, 0, 0]",5.45,1.8055,-0.704,0.0,0.0,True,0.0,0.0
1032,"[21, 21, 30, 33]","[0, 0, 1]",23,"[0, 0, 0, 1, 0, 0]",5.57,1.7899,-0.641,0.0,0.0,True,0.0,0.0
1033,"[22, 22, 23, 33]","[0, 0, 1]",18,"[0, 0, 0, 1, 0, 0]",5.35,1.5888,-0.368,6.37,0.0,True,1.6493,251.48
1034,"[22, 22, 28, 13]","[0, 0, 1]",21,"[0, 0, 0, 1, 0, 0]",5.28,1.6098,-0.303,0.0,0.0,True,0.0,0.0
1035,"[23, 23, 29, 13]","[0, 0, 1]",24,"[0, 0, 0, 1, 0, 0]",5.23,1.5105,0.008,30.84,0.0,False,0.0852,14.63
1036,"[23, 23, 30, 33]","[0, 0, 1]",27,"[0, 0, 0, 1, 0, 0]",5.2246,1.5678,-0.026,32.92,0.0,True,0.5928,98.36
1037,"[24, 24, 29, 15]","[0, 0, 1]",28,"[0, 0, 0, 1, 0, 0]",5.1,1.4471,-0.021,18.67,0.0,True,0.2165,41.84
1038,"[24, 24, 30, 15]","[0, 0, 1]",29,"[0, 0, 0, 1, 0, 0]",5.15,1.5049,0.015,4.6,0.0,False,0.3507,63.29
1039,"[25, 25, 28, 15]","[0, 0, 1]",29,"[0, 0, 0, 1, 0, 0]",5.07,1.357,-0.273,27.41,0.0,True,1.2154,254.94
1040,"[25, 25, 30, 15]","[0, 0, 1]",31,"[0, 0, 0, 1, 0, 0]",5.04,1.621,-0.091,41.49,0.0,True,5.7612,1029.81
1041,"[25, 25, 30, 51]","[0, 0, 1]",31,"[0, 0, 0, 1, 0, 0]",5.45,1.5633,0.128,52.21,0.0,False,6.011,881.13
1042,"[26, 26, 29, 33]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.2,1.4404,0.095,70.18,0.0,False,4.8846,894.68
1043,"[26, 26, 29, 51]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.47,1.3803,0.169,71.99,0.0,False,4.66,765.23
1044,"[26, 26, 30, 32]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.16,1.5019,0.03,52.68,0.0,False,4.3462,781.33
1045,"[26, 26, 30, 50]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.41,1.4806,0.121,63.02,0.0,False,4.4514,704.36
1046,"[26, 26, 30, 33]","[0, 0, 1]",33,"[0, 0, 0, 1, 0, 0]",5.18,1.5232,0.094,29.31,0.0,False,4.4799,784.98
1047,"[27, 27, 28, 31]","[0, 0, 1]",31,"[0, 0, 0, 1, 0, 0]",5.21,1.3052,-0.154,61.26,0.0,True,2.7384,550.35
1048,"[27, 27, 28, 49]","[0, 0, 1]",31,"[0, 0, 0, 1, 0, 0]",5.44,1.3107,0.115,69.91,0.0,False,2.9077,511.2
1049,"[27, 27, 28, 14]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.0307,1.3534,-0.316,49.49,0.0,True,2.2607,486.68
1050,"[27, 27, 28, 32]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.13,1.3567,-0.13,55.84,0.0,True,2.4031,486.69
1051,"[27, 27, 28, 50]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.3848,1.3345,-0.016,51.75,0.0,True,2.5023,445.48
1052,"[27, 27, 29, 49]","[0, 0, 1]",32,"[0, 0, 0, 1, 0, 0]",5.53,1.2857,0.195,69.56,0.0,False,2.7872,475.53
1053,"[27, 27, 29, 14]","[0, 0, 1]",33,"[0, 0, 0, 1, 0, 0]",5.02,1.4104,-0.117,59.15,0.0,True,2.2312,463.9
1054,"[29, 29, 30, 14]","[0, 0, 1]",38,"[0, 0, 0, 1, 0, 0]",5.21,1.476,0.037,0.0,0.0,False,0.0,0.0
1055,"[29, 29, 30, 32]","[0, 0, 1]",38,"[0, 0, 0, 1, 0, 0]",5.32,1.4793,0.044,0.0,0.0,False,0.0,0.0
1056,"[29, 29, 30, 15]","[0, 0, 1]",39,"[0, 0, 0, 1, 0, 0]",5.19,1.5029,-0.003,0.0,0.0,True,0.0,0.0
1057,"[29, 29, 30, 51]","[0, 0, 1]",39,"[0, 0, 0, 1, 0, 0]",5.61,1.4652,0.131,0.0,0.0,False,0.0,0.0
1058,"[22, 22, 24, 50]","[0, 0, 1]",18,"[0, 0, 0, 0, 0, 1]",6.47,1.0,-0.181,0.0,0.575,True,0.0,0.0
1059,"[22, 22, 24, 51]","[0, 0, 1]",19,"[0, 0, 0, 0, 0, 1]",6.38,1.0,-0.111,69.85,0.428,True,0.965,137.85
1060,"[22, 22, 25, 50]","[0, 0, 1]",19,"[0, 0, 0, 0, 0, 1]",6.39,1.0,-0.188,100.0,0.593,True,1.0,142.18
1061,"[22, 22, 27, 49]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",6.351,1.0,-0.089,100.0,0.613,True,2.0,289.62
1062,"[23, 23, 24, 14]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",5.8497,0.9999,-0.266,0.0,0.076,True,0.0003,0.06
1063,"[23, 23, 24, 32]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",5.94,1.0,-0.118,100.0,0.086,True,2.0,354.0
1064,"[23, 23, 24, 50]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",6.222,1.0,0.084,56.24,0.043,False,2.3385,360.14
1065,"[23, 23, 24, 51]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",6.21,1.0,0.057,1.35,0.19,False,2.8927,448.08
1066,"[23, 23, 25, 13]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",5.9218,0.9999,-0.148,100.0,0.142,True,2.0,357.29
1067,"[23, 23, 25, 31]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",5.924,1.0,-0.118,100.0,0.124,True,2.0,356.87
1068,"[23, 23, 25, 49]","[0, 0, 1]",20,"[0, 0, 0, 0, 0, 1]",6.271,1.0,0.197,54.7,0.157,False,3.2251,485.13
1069,"[23, 23, 25, 14]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",5.8159,1.0001,-0.34,0.0,0.038,True,0.0009,0.17
1070,"[23, 23, 25, 32]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",5.92,1.0,-0.193,1.16,0.095,True,2.8136,503.07
1071,"[23, 23, 25, 50]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",6.2,1.0,-0.002,73.96,0.1,True,2.9604,460.79
1072,"[23, 23, 25, 15]","[0, 0, 1]",22,"[0, 0, 0, 0, 0, 1]",5.6947,1.0021,-0.419,1.08,0.053,True,0.5855,117.36
1073,"[23, 23, 26, 13]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",5.9142,1.0,-0.191,30.55,0.276,True,2.911,521.99
1074,"[23, 23, 26, 31]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",5.91,1.0,-0.146,28.29,0.204,True,2.8487,511.93
1075,"[23, 23, 26, 49]","[0, 0, 1]",21,"[0, 0, 0, 0, 0, 1]",6.17,1.0,0.173,33.82,0.09,False,2.8998,457.97
1076,"[23, 23, 26, 14]","[0, 0, 1]",22,"[0, 0, 0, 0, 0, 1]",5.7819,1.0003,-0.341,92.64,0.285,True,1.986,381.04
1077,"[23, 23, 27, 49]","[0, 0, 1]",22,"[0, 0, 0, 0, 0, 1]",6.15,1.0,0.18,80.23,0.513,False,1.9987,318.75
1078,"[24, 24, 25, 13]","[0, 0, 1]",22,"[0, 0, 0, 0, 0, 1]",5.831,1.0,-0.086,100.0,0.204,True,2.0,374.22
1079,"[24, 24, 25, 31]","[0, 0, 1]",22,"[0, 0, 0, 0, 0, 1]",5.832,1.0,-0.004,94.52,0.138,True,1.993,372.72
1080,"[24, 24, 25, 49]","[0, 0, 1]",22,"[0, 0, 0, 0, 0, 1]",6.31,1.0,0.313,12.29,0.0,False,3.6325,536.35
1081,"[24, 24, 25, 14]","[0, 0, 1]",23,"[0, 0, 0, 0, 0, 1]",5.66,1.0,-0.236,65.52,0.085,True,1.135,232.21
1082,"[24, 24, 26, 13]","[0, 0, 1]",23,"[0, 0, 0, 0, 0, 1]",5.76,1.0,-0.066,99.04,0.0,True,1.0051,195.11
1083,"[24, 24, 26, 31]","[0, 0, 1]",23,"[0, 0, 0, 0, 0, 1]",5.79,1.0,0.033,96.75,0.076,False,0.9849,188.23
1084,"[24, 24, 26, 49]","[0, 0, 1]",23,"[0, 0, 0, 0, 0, 1]",6.12,1.0,0.383,94.42,0.0,False,0.9769,158.1
1085,"[24, 24, 26, 14]","[0, 0, 1]",24,"[0, 0, 0, 0, 0, 1]",5.6189,0.9992,-0.222,0.0,0.147,True,0.0006,0.13
1086,"[24, 24, 26, 32]","[0, 0, 1]",24,"[0, 0, 0, 0, 0, 1]",5.762,1.0,0.013,94.54,0.195,False,0.0156,3.03
1087,"[24, 24, 26, 50]","[0, 0, 1]",24,"[0, 0, 0, 0, 0, 1]",6.081,1.0,0.227,95.47,0.057,False,0.0233,3.84
1088,"[24, 24, 26, 15]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",5.5813,1.0002,-0.226,98.92,0.076,True,1.0141,216.33
1089,"[24, 24, 26, 33]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",5.76,1.0,0.062,97.08,0.394,False,1.0106,196.17
1090,"[24, 24, 26, 51]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",6.05,1.0,0.22,97.09,0.461,False,1.0134,169.76
1091,"[24, 24, 27, 13]","[0, 0, 1]",24,"[0, 0, 0, 0, 0, 1]",5.79,1.0,-0.08,95.82,0.352,True,0.0095,1.82
1092,"[24, 24, 27, 31]","[0, 0, 1]",24,"[0, 0, 0, 0, 0, 1]",5.815,1.0,0.008,88.3,0.053,False,0.0747,14.09
1093,"[24, 24, 27, 49]","[0, 0, 1]",24,"[0, 0, 0, 0, 0, 1]",6.13,1.0,0.299,80.54,0.048,False,0.1443,23.24
1094,"[24, 24, 27, 50]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",6.11,1.0,0.141,89.59,0.271,False,1.034,168.16
1095,"[24, 24, 27, 15]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.6185,0.9986,-0.22,100.0,0.48,True,1.9999,418.86
1096,"[24, 24, 27, 51]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",6.06,1.0,0.15,97.58,0.342,False,2.0016,333.65
1097,"[24, 24, 28, 13]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",5.7,1.0,-0.071,100.0,0.142,True,1.0,200.31
1098,"[24, 24, 28, 31]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",5.87,1.0,-0.02,75.65,0.332,True,0.9898,181.53
1099,"[24, 24, 28, 49]","[0, 0, 1]",25,"[0, 0, 0, 0, 0, 1]",6.18,1.0,0.219,10.75,0.252,False,0.7431,116.79
1100,"[24, 24, 28, 50]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",6.17,1.0,0.115,16.27,0.442,False,0.8278,130.74
1101,"[24, 24, 28, 51]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.132,1.0,0.159,30.79,0.484,False,1.2883,207.27
1102,"[24, 24, 29, 13]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.93,1.0,0.077,32.52,0.19,False,0.7568,134.63
1103,"[24, 24, 29, 31]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",5.98,1.0,0.144,11.66,0.152,False,0.4454,77.26
1104,"[24, 24, 29, 49]","[0, 0, 1]",26,"[0, 0, 0, 0, 0, 1]",6.307,1.0,0.31,3.44,0.0,False,0.1492,22.06
1105,"[24, 24, 29, 14]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.78,1.0,0.039,51.28,0.214,False,0.8017,154.01
1106,"[24, 24, 29, 32]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",5.962,1.0,0.181,11.6,0.461,False,0.6161,107.85
1107,"[24, 24, 29, 50]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.283,1.0,0.229,4.9,0.337,False,0.2333,34.89
1108,"[24, 24, 29, 51]","[0, 0, 1]",28,"[0, 0, 0, 0, 0, 1]",6.28,1.0,0.279,7.21,0.076,False,0.3134,46.94
1109,"[24, 24, 30, 13]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.005,1.0,0.067,16.62,0.314,False,0.7063,121.0
1110,"[24, 24, 30, 31]","[0, 0, 1]",27,"[0, 0, 0, 0, 0, 1]",6.071,1.0,0.15,7.21,0.195,False,0.0778,12.9
